"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM13","2014-03-20","1","Surface Water","<0.1","0.01","0.5","83","6","<1","1","<0.002","0.003","0.007","8","<0.2","34.2","8","0.14","<0.5","21.5","0.02","0.06","0.07","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM13","2014-03-20","1","Middle Water","<0.1","0.016","0.4","104","7.8","<1","<1","<0.002","0.004","0.009","8","<0.2","34.2","8","0.19","<0.5","19.6","0.02","<0.05","0.06","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM13","2014-03-20","1","Bottom Water","<0.1","0.014","<0.2","99","7.5","<1","<1","0.012","0.008","0.007","8","<0.2","34.4","8","0.42","1.5","19.3","0.03","0.07","0.09","<0.02","1","<0.001","<0.5"
"Mirs Bay","MM13","2014-04-28","1","Surface Water","0.2","<0.005","<0.2","100","6.9","<1","24","0.004","0.002","0.008","8.1","0.9","34.1","11","0.09","<0.5","24.7","0.01","0.1","0.11","<0.02","0.3","<0.001","<0.5"
"Mirs Bay","MM13","2014-04-28","1","Middle Water","0.2","<0.005","0.4","104","7.1","<1","<1","0.003","0.003","0.007","8.1","0.3","34.1","11","0.08","<0.5","24.5","0.01","0.1","0.11","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM13","2014-04-28","1","Bottom Water","0.2","<0.005","1.2","100","6.9","<1","1","0.004","0.002","0.008","8.1","<0.2","34","11","0.14","4.8","23.9","0.01","<0.05","0.06","<0.02","4.2","<0.001","0.7"
"Mirs Bay","MM13","2014-05-21","1","Surface Water","0.7","0.068","1.9","92","6.4","<1","<1","0.33","0.06","0.004","8.2","1.5","27.4","4","0.64","6.1","25.6","0.46","0.21","0.6","0.02","0.7","0.005","1.8"
"Mirs Bay","MM13","2014-05-21","1","Middle Water","0.4","0.012","<0.2","82","5.7","<1","<1","0.005","0.003","0.007","8.1","0.6","33.8","4","0.26","0.7","24.5","0.02","0.12","0.13","<0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM13","2014-05-21","1","Bottom Water","0.6","0.028","0.8","84","5.8","<1","1","0.023","0.009","0.007","8.1","<0.2","34","4","0.41","1.1","24.2","0.06","0.11","0.14","<0.02","1.6","0.002","<0.5"
"Mirs Bay","MM13","2014-06-19","1","Surface Water","3","0.019","13","149","9.7","<1","<1","0.1","0.013","<0.002","8.4","4.4","28.4","3","0.05","1.7","29.8","0.13","0.22","0.33","0.03","1","0.003","1.1"
"Mirs Bay","MM13","2014-06-19","1","Middle Water","0.8","0.011","3.6","78","5.1","<1","4","0.025","0.009","0.004","8.2","0.9","32.5","3","0.22","1.1","27.7","0.05","0.12","0.15","<0.02","0.4","<0.001","0.7"
"Mirs Bay","MM13","2014-06-19","1","Bottom Water","0.2","0.024","0.9","69","4.6","<1","1","0.014","0.018","0.007","8","0.6","33.4","3","0.7","1.7","25.7","0.06","0.1","0.13","<0.02","2.7","0.001","<0.5"
"Mirs Bay","MM13","2014-07-16","1","Surface Water","5.5","0.052","24","194","12.8","<1","<1","0.17","0.025","0.004","8.3","6.2","25.1","1.5","0.24","5","30.1","0.25","0.5","0.7","0.04","1.7","0.006","2.8"
"Mirs Bay","MM13","2014-07-16","1","Middle Water","0.2","<0.005","0.6","59","4","1","1","0.079","0.011","0.009","7.7","0.8","33.6","1.5","0.97","1.7","24.4","0.1","0.17","0.26","0.02","0.8","<0.001","0.8"
"Mirs Bay","MM13","2014-07-16","1","Bottom Water","0.2","<0.005","0.9","75","5.4","<1","<1","0.052","0.004","0.01","7.8","0.2","34.3","1.5","0.65","4.6","22","0.06","0.17","0.23","0.02","3.5","<0.001","1.2"
"Mirs Bay","MM13","2014-08-13","1","Surface Water","0.7","0.02","4.4","55","3.8","40","75","0.095","0.029","0.009","7.8","2.5","29.6","4","1","0.8","25.3","0.14","0.12","0.24","<0.02","0.7","<0.001","0.6"
"Mirs Bay","MM13","2014-08-13","1","Middle Water","0.2","0.005","1.9","71","4.9","1","100","0.039","0.006","0.01","7.8","1","34.2","4","0.61","0.7","23.9","0.05","0.08","0.13","<0.02","0.7","<0.001","<0.5"
"Mirs Bay","MM13","2014-08-13","1","Bottom Water","0.5","0.007","1.7","64","4.5","<1","8","0.058","0.003","0.012","7.8","1.4","34.4","4","0.89","7.6","22.4","0.07","<0.05","0.11","0.02","6.4","<0.001","1.6"
"Mirs Bay","MM13","2014-09-11","1","Surface Water","0.6","0.009","1.5","74","4.7","<1","<1","<0.002","0.004","0.006","7.8","0.3","32.4","9","0.2","0.8","29.7","0.02","0.22","0.23","<0.02","0.2","<0.001","<0.5"
"Mirs Bay","MM13","2014-09-11","1","Middle Water","0.6","0.006","<0.2","73","4.9","<1","1","0.039","0.009","0.01","7.7","3.7","33.5","9","0.8","<0.5","26.6","0.05","0.11","0.16","<0.02","0.4","<0.001","<0.5"
"Mirs Bay","MM13","2014-09-11","1","Bottom Water","0.3","<0.005","0.8","46","3.2","<1","460","0.098","0.003","0.018","7.6","1.8","34.3","9","1.5","8.4","23.2","0.11","0.09","0.19","0.03","6.4","<0.001","0.8"
"Mirs Bay","MM13","2014-10-13","1","Surface Water","0.2","0.006","0.5","93","6","<1","<1","<0.002","0.012","0.005","7.8","<0.2","33.6","3.5","0.9","3.8","28.2","0.02","0.13","0.14","<0.02","3.4","<0.001","2.2"
"Mirs Bay","MM13","2014-10-13","1","Middle Water","0.2","<0.005","1.4","97","6.3","<1","1","0.011","0.019","0.009","7.8","0.7","33.6","3.5","0.88","3.4","28.1","0.04","<0.05","0.08","0.02","3.1","<0.001","<0.5"
"Mirs Bay","MM13","2014-10-13","1","Bottom Water","0.2","<0.005","<0.2","97","6.3","<1","18","<0.002","0.014","0.006","7.8","1","33.6","3.5","0.87","2.4","28.1","0.02","0.07","0.09","<0.02","3.9","<0.001","0.6"
"Mirs Bay","MM13","2014-11-10","1","Surface Water","1","0.015","1.9","86","5.9","<1","<1","0.029","0.013","0.008","8.1","0.6","33","3","0.67","1.8","24.8","0.06","0.18","0.22","<0.02","2.1","<0.001","0.7"
"Mirs Bay","MM13","2014-11-10","1","Middle Water","0.3","0.016","1.4","97","6.6","<1","<1","0.024","0.012","0.009","8.1","0.9","33.1","3","0.61","1.7","24.8","0.05","0.23","0.27","<0.02","1.6","<0.001","0.6"
"Mirs Bay","MM13","2014-11-10","1","Bottom Water","0.2","0.023","3.5","95","6.5","<1","8","0.022","0.012","0.008","8.1","<0.2","33.2","3","0.54","3.7","24.9","0.06","0.23","0.26","<0.02","3","0.001","0.6"
"Mirs Bay","MM13","2014-12-15","1","Surface Water","<0.1","<0.005","1.3","94","7.1","<1","<1","0.044","0.018","0.005","8.1","<0.2","32","2.4","0.73","2.9","20","0.07","0.18","0.24","<0.02","2","<0.001","0.5"
"Mirs Bay","MM13","2014-12-15","1","Middle Water","<0.1","<0.005","1.2","94","7.1","<1","<1","0.1","0.021","0.011","8.1","<0.2","32","2.4","0.72","2.6","20","0.13","0.11","0.23","<0.02","2.1","<0.001","0.6"
"Mirs Bay","MM13","2014-12-15","1","Bottom Water","<0.1","<0.005","1.7","98","7.4","<1","<1","0.087","0.018","0.009","8.1","<0.2","32.5","2.4","0.61","2.5","20","0.11","0.14","0.25","<0.02","2.5","<0.001","0.5"
"Mirs Bay","MM14","2014-01-03","1","Surface Water","<0.1","0.014","0.3","64","5.1","<1","<1","0.14","0.011","0.017","8.1","0.2","32.9","9","1.2","0.8","17.2","0.17","0.15","0.3","0.03","0.3","<0.001","<0.5"
"Mirs Bay","MM14","2014-01-03","1","Middle Water","0.4","0.018","0.3","63","5","<1","<1","0.11","0.016","0.014","8.1","<0.2","33","9","1.2","1","16.7","0.14","0.51","0.64","0.04","0.2","<0.001","<0.5"
"Mirs Bay","MM14","2014-01-03","1","Bottom Water","0.3","0.017","0.4","62","5","<1","<1","0.11","0.019","0.016","8.1","<0.2","33","9","1.2","3.4","16.6","0.15","0.15","0.28","0.03","2.4","<0.001","0.7"
"Mirs Bay","MM14","2014-02-07","1","Surface Water","0.3","0.021","0.6","84","6.6","<1","<1","0.081","0.016","0.012","8","<0.2","33.2","3","0.9","3.2","17.7","0.12","0.16","0.26","0.02","2.4","<0.001","0.7"
"Mirs Bay","MM14","2014-02-07","1","Middle Water","0.3","0.017","0.6","103","8.1","<1","<1","0.081","0.016","0.012","8","<0.2","33","3","0.89","3.4","17.3","0.11","0.22","0.32","0.03","2.6","<0.001","0.7"
"Mirs Bay","MM14","2014-02-07","1","Bottom Water","0.2","0.023","0.3","103","8.1","<1","<1","0.064","0.009","0.011","8","0.3","33.1","3","0.9","3.9","17.4","0.1","0.07","0.14","<0.02","2.4","<0.001","0.7"
"Mirs Bay","MM14","2014-03-20","1","Surface Water","0.3","0.008","<0.2","79","5.8","<1","7","<0.002","0.003","0.008","8","0.5","34.3","8","0.13","<0.5","21.2","0.01","0.06","0.07","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM14","2014-03-20","1","Middle Water","<0.1","0.011","<0.2","104","7.7","<1","<1","0.002","<0.002","0.009","8","<0.2","34.4","8","0.13","<0.5","20.3","0.02","<0.05","0.05","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM14","2014-03-20","1","Bottom Water","<0.1","0.019","<0.2","100","7.5","<1","<1","0.002","<0.002","0.008","8","<0.2","34.4","8","0.22","2.2","19.5","0.02","0.07","0.07","<0.02","1.3","<0.001","<0.5"
"Mirs Bay","MM14","2014-04-28","1","Surface Water","0.6","<0.005","1","94","6.6","<1","<1","0.003","0.002","0.008","8.1","0.4","33.7","4","0.16","0.9","23.6","0.01","0.14","0.15","<0.02","0.4","<0.001","0.5"
"Mirs Bay","MM14","2014-04-28","1","Middle Water","0.4","<0.005","0.9","106","7.4","<1","<1","0.002","0.002","0.008","8.1","<0.2","33.8","4","0.13","1","23.6","<0.01","0.15","0.15","<0.02","0.4","<0.001","<0.5"
"Mirs Bay","MM14","2014-04-28","1","Bottom Water","0.2","<0.005","1.1","99","6.9","<1","<1","0.003","0.002","0.008","8.1","<0.2","33.9","4","0.17","3.7","23.7","0.01","<0.05","0.06","<0.02","2.4","<0.001","0.6"
"Mirs Bay","MM14","2014-05-21","1","Surface Water","0.9","0.043","2.9","96","6.7","<1","<1","0.16","0.026","0.004","8.2","<0.2","29.6","3.5","0.3","6.9","25.3","0.23","0.21","0.4","<0.02","0.4","0.003","1.7"
"Mirs Bay","MM14","2014-05-21","1","Middle Water","0.6","0.026","0.7","76","5.2","<1","2","0.024","0.004","0.007","8.1","<0.2","33.7","3.5","0.31","1.1","24.5","0.05","0.2","0.23","<0.02","0.5","0.001","0.8"
"Mirs Bay","MM14","2014-05-21","1","Bottom Water","0.4","0.034","0.6","77","5.3","<1","<1","<0.002","0.004","0.008","8.1","<0.2","33.9","3.5","0.46","1.4","24.4","0.04","0.16","0.17","<0.02","1.7","0.002","0.6"
"Mirs Bay","MM14","2014-06-19","1","Surface Water","2.2","0.011","9.9","128","8.3","<1","1","0.041","0.006","0.002","8.3","2.9","30.1","3","<0.05","1.5","29.5","0.06","0.18","0.23","0.03","0.9","0.001","1.1"
"Mirs Bay","MM14","2014-06-19","1","Middle Water","0.6","0.024","2.2","66","4.3","<1","120","0.018","0.013","0.003","8.1","0.6","32.4","3","0.43","0.9","27.5","0.06","0.14","0.17","<0.02","0.6","0.002","<0.5"
"Mirs Bay","MM14","2014-06-19","1","Bottom Water","0.1","0.029","<0.2","67","4.5","<1","15","0.013","0.016","0.007","8","1.7","33.3","3","0.76","3.8","25.9","0.06","0.11","0.14","<0.02","3.3","0.001","0.6"
"Mirs Bay","MM14","2014-07-16","1","Surface Water","1.7","<0.005","18","163","11","2","5","0.065","0.014","0.004","8.1","3.9","30.4","2.6","0.51","2.9","26.6","0.08","0.28","0.36","<0.02","1.5","<0.001","1.8"
"Mirs Bay","MM14","2014-07-16","1","Middle Water","0.2","0.021","<0.2","51","3.6","2","3","0.094","0.013","0.011","7.7","<0.2","34","2.6","1.2","1.4","23.2","0.13","0.25","0.36","0.02","0.9","<0.001","1"
"Mirs Bay","MM14","2014-07-16","1","Bottom Water","0.2","0.006","0.7","72","5.1","<1","<1","0.061","0.004","0.011","7.8","1.1","34.3","2.6","0.75","8","22.1","0.07","0.11","0.18","<0.02","4","<0.001","2.5"
"Mirs Bay","MM14","2014-08-13","1","Surface Water","0.7","0.019","7.1","75","5.2","<1","4","0.047","0.01","0.008","7.8","4.3","31.6","4","0.62","0.9","24.4","0.08","0.14","0.2","<0.02","0.8","<0.001","0.5"
"Mirs Bay","MM14","2014-08-13","1","Middle Water","0.2","<0.005","1.8","58","4","<1","12","0.066","0.002","0.013","7.7","1.1","34.3","4","0.87","0.8","23.5","0.07","<0.05","0.12","<0.02","1.1","<0.001","0.6"
"Mirs Bay","MM14","2014-08-13","1","Bottom Water","0.3","0.007","2","62","4.4","<1","2","0.066","0.004","0.012","7.8","0.9","34.4","4","0.96","4.7","22.3","0.08","<0.05","0.12","0.02","3.5","<0.001","0.5"
"Mirs Bay","MM14","2014-09-11","1","Surface Water","1.3","0.013","<0.2","86","5.5","1","3","0.008","0.004","0.006","7.8","1.9","32.1","7.5","0.17","1.2","29.4","0.03","0.14","0.15","<0.02","0.5","<0.001","0.5"
"Mirs Bay","MM14","2014-09-11","1","Middle Water","0.9","0.016","<0.2","93","6","<1","<1","0.026","0.009","0.009","7.8","1.9","32.9","7.5","0.68","0.5","28.5","0.05","0.12","0.16","<0.02","0.4","<0.001","<0.5"
"Mirs Bay","MM14","2014-09-11","1","Bottom Water","0.4","<0.005","2.8","42","3","<1","170","0.1","0.007","0.019","7.6","<0.2","34.3","7.5","1.7","5.9","23.4","0.11","0.15","0.26","0.03","4","<0.001","0.6"
"Mirs Bay","MM14","2014-10-13","1","Surface Water","0.3","0.013","0.6","91","5.9","<1","<1","<0.002","0.006","0.006","7.8","<0.2","33.6","3.5","0.82","1.5","28.3","0.02","0.08","0.09","0.02","2.3","<0.001","<0.5"
"Mirs Bay","MM14","2014-10-13","1","Middle Water","0.4","0.008","1.3","100","6.4","<1","1","0.005","0.009","0.007","7.8","<0.2","33.6","3.5","0.83","2.5","28.3","0.02","0.06","0.07","<0.02","2.5","<0.001","1.7"
"Mirs Bay","MM14","2014-10-13","1","Bottom Water","0.3","0.009","0.9","99","6.4","<1","25","0.007","0.011","0.007","7.8","<0.2","33.6","3.5","0.85","2.7","28.3","0.03","0.09","0.11","<0.02","2.1","<0.001","0.6"
"Mirs Bay","MM14","2014-11-10","1","Surface Water","0.5","0.012","1.7","95","6.6","<1","1","0.036","0.014","0.009","8.1","<0.2","32.9","3","0.86","1.2","24.8","0.06","0.14","0.19","<0.02","1.8","<0.001","<0.5"
"Mirs Bay","MM14","2014-11-10","1","Middle Water","0.3","0.018","2.6","98","6.7","<1","<1","0.035","0.014","0.009","8.1","<0.2","33","3","0.78","1.3","24.7","0.07","0.19","0.24","<0.02","1.9","<0.001","<0.5"
"Mirs Bay","MM14","2014-11-10","1","Bottom Water","0.3","0.012","1.7","99","6.8","<1","4","0.036","0.014","0.009","8.1","0.2","33","3","0.79","2","24.7","0.06","0.22","0.27","<0.02","1.9","<0.001","0.6"
"Mirs Bay","MM14","2014-12-15","1","Surface Water","<0.1","<0.005","1.3","93","7","<1","<1","0.048","0.03","0.004","8.1","0.7","31.9","2.2","0.72","2.5","19.8","0.08","0.21","0.29","<0.02","1.9","<0.001","0.5"
"Mirs Bay","MM14","2014-12-15","1","Middle Water","<0.1","<0.005","3","94","7.1","<1","<1","0.11","0.024","0.011","8.1","<0.2","31.9","2.2","0.74","2.6","19.8","0.14","0.16","0.29","<0.02","1.9","<0.001","0.7"
"Mirs Bay","MM14","2014-12-15","1","Bottom Water","<0.1","<0.005","0.6","101","7.6","<1","<1","0.11","0.023","0.012","8.1","<0.2","32.7","2.2","0.77","2.2","19.9","0.14","0.19","0.32","<0.02","2.8","<0.001","0.5"
"Mirs Bay","MM15","2014-01-03","1","Surface Water","0.8","0.02","0.3","61","4.8","<1","<1","0.099","0.021","0.014","8.1","<0.2","33","6","1.2","<0.5","16.9","0.14","0.19","0.31","0.03","0.1","<0.001","<0.5"
"Mirs Bay","MM15","2014-01-03","1","Middle Water","0.5","0.023","0.3","67","5.3","<1","<1","0.091","0.021","0.013","8.1","0.3","33.1","6","1.2","1.2","16.5","0.14","0.26","0.37","0.04","0.7","<0.001","<0.5"
"Mirs Bay","MM15","2014-01-03","1","Bottom Water","0.2","0.019","0.6","62","4.9","<1","<1","0.072","0.026","0.014","8","0.4","33.2","6","1.1","3.2","16.6","0.12","0.25","0.35","0.02","2.2","<0.001","0.6"
"Mirs Bay","MM15","2014-02-07","1","Surface Water","0.4","0.023","2.1","96","7.5","<1","<1","0.067","0.011","0.01","8","<0.2","32.9","4","0.85","2.1","17.8","0.1","0.22","0.3","0.03","1.3","<0.001","0.8"
"Mirs Bay","MM15","2014-02-07","1","Middle Water","0.3","0.028","1.5","109","8.6","<1","<1","0.055","0.007","0.01","8","<0.2","32.8","4","0.76","1.6","17.2","0.09","0.25","0.31","0.03","0.6","<0.001","0.8"
"Mirs Bay","MM15","2014-02-07","1","Bottom Water","0.3","0.031","1.6","103","8.1","<1","<1","0.076","0.009","0.012","8","<0.2","32.8","4","0.92","3.9","17.1","0.12","0.1","0.19","0.02","3.4","<0.001","0.7"
"Mirs Bay","MM15","2014-03-20","1","Surface Water","0.4","0.014","<0.2","104","8.1","<1","1","0.12","0.008","0.009","8","1.5","33.1","3","0.85","0.7","18.1","0.14","0.08","0.21","0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM15","2014-03-20","1","Middle Water","0.1","<0.005","<0.2","107","8.6","<1","<1","0.12","0.01","0.01","7.9","0.7","32.9","3","0.81","0.6","15.9","0.14","0.07","0.2","0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM15","2014-03-20","1","Bottom Water","0.2","0.021","<0.2","100","7.7","<1","<1","<0.002","<0.002","0.007","8","<0.2","33.9","3","0.22","3.1","18.1","0.03","0.07","0.07","<0.02","2.6","<0.001","0.5"
"Mirs Bay","MM15","2014-04-28","1","Surface Water","0.5","<0.005","1.5","65","4.6","<1","<1","0.004","<0.002","0.007","8.2","1.3","32.8","5","0.34","0.9","23.1","0.01","0.19","0.2","<0.02","0.2","<0.001","0.7"
"Mirs Bay","MM15","2014-04-28","1","Middle Water","0.6","0.007","1.9","104","7.4","<1","<1","0.002","<0.002","0.007","8.1","0.9","33.3","5","0.25","1","23","0.01","0.13","0.13","<0.02","0.4","<0.001","0.6"
"Mirs Bay","MM15","2014-04-28","1","Bottom Water","0.3","0.014","1.4","99","6.9","<1","<1","0.004","0.002","0.007","8.1","0.8","33.8","5","0.23","3.8","23.3","0.02","0.06","0.07","<0.02","2.3","<0.001","0.8"
"Mirs Bay","MM15","2014-05-21","1","Surface Water","1.4","0.01","2.3","98","6.9","<1","1","0.01","<0.002","0.003","8.3","<0.2","27.9","3","0.23","1.3","25.4","0.02","0.2","0.21","<0.02","0.7","<0.001","0.9"
"Mirs Bay","MM15","2014-05-21","1","Middle Water","0.6","0.02","0.7","73","5","<1","1","<0.002","0.002","0.006","8.1","<0.2","33.8","3","0.39","2.3","24.5","0.02","0.18","0.18","<0.02","1","0.001","1.1"
"Mirs Bay","MM15","2014-05-21","1","Bottom Water","0.2","0.033","0.4","71","4.9","<1","1","0.009","0.003","0.009","8.1","<0.2","33.9","3","0.43","1.9","24.5","0.05","0.1","0.11","<0.02","2.1","0.002","0.6"
"Mirs Bay","MM15","2014-06-19","1","Surface Water","0.7","0.01","0.5","94","6","<1","2","0.019","0.003","0.003","8.2","1.7","31.7","4","0.32","<0.5","29.7","0.03","0.11","0.13","<0.02","0.5","<0.001","<0.5"
"Mirs Bay","MM15","2014-06-19","1","Middle Water","0.5","0.02","1.8","75","5","<1","1","0.013","0.005","0.004","8.1","1.3","32.8","4","0.35","0.6","27.2","0.04","0.1","0.12","<0.02","0.5","0.001","<0.5"
"Mirs Bay","MM15","2014-06-19","1","Bottom Water","<0.1","0.03","<0.2","68","4.5","<1","2","0.011","0.009","0.007","8.1","2.5","33.2","4","0.66","2.3","26.3","0.05","0.13","0.15","<0.02","2.8","0.002","0.5"
"Mirs Bay","MM15","2014-07-16","1","Surface Water","0.6","<0.005","1.2","86","5.5","<1","<1","0.004","<0.002","0.005","7.8","0.6","32.6","7.2","0.52","<0.5","29.4","0.01","0.2","0.21","<0.02","1.4","<0.001","<0.5"
"Mirs Bay","MM15","2014-07-16","1","Middle Water","0.3","<0.005","0.7","51","3.6","<1","<1","0.084","0.011","0.011","7.7","0.7","34.2","7.2","1.1","2.3","23.1","0.1","0.18","0.28","0.03","1","<0.001","1.1"
"Mirs Bay","MM15","2014-07-16","1","Bottom Water","0.2","<0.005","0.5","66","4.7","<1","<1","0.065","0.003","0.012","7.8","0.8","34.3","7.2","0.83","3.6","22.2","0.07","0.17","0.24","0.02","3.6","<0.001","0.7"
"Mirs Bay","MM15","2014-08-13","1","Surface Water","0.5","0.008","2.1","104","7.1","<1","2","<0.002","<0.002","0.007","7.8","1","33.3","4.5","0.53","<0.5","25","0.01","0.15","0.15","<0.02","1.3","<0.001","<0.5"
"Mirs Bay","MM15","2014-08-13","1","Middle Water","0.5","0.008","1.7","63","4.4","<1","1","0.048","0.006","0.012","7.7","1.6","34.3","4.5","0.79","1.2","22.6","0.06","0.08","0.13","0.02","1.7","<0.001","0.8"
"Mirs Bay","MM15","2014-08-13","1","Bottom Water","<0.1","<0.005","1.6","60","4.3","<1","3","0.055","0.012","0.014","7.8","1.5","34.4","4.5","1","3.4","22.4","0.07","0.08","0.15","0.02","5.1","<0.001","1.6"
"Mirs Bay","MM15","2014-09-11","1","Surface Water","0.6","0.008","1","74","4.7","<1","4","0.006","0.003","0.006","7.8","<0.2","32.7","10","0.39","0.6","29.5","0.02","0.09","0.1","<0.02","0.2","<0.001","<0.5"
"Mirs Bay","MM15","2014-09-11","1","Middle Water","0.4","0.007","1.1","89","5.7","<1","<1","<0.002","0.003","0.008","7.8","<0.2","33.3","10","0.23","0.7","28.8","0.01","0.12","0.13","<0.02","0.1","<0.001","<0.5"
"Mirs Bay","MM15","2014-09-11","1","Bottom Water","0.4","0.008","<0.2","33","2.3","<1","<1","0.11","0.009","0.022","7.5","3.3","34.2","10","1.8","4.2","23.4","0.13","0.17","0.29","0.03","3.4","<0.001","0.6"
"Mirs Bay","MM15","2014-10-13","1","Surface Water","0.3","0.005","1.1","92","5.9","<1","<1","<0.002","0.003","0.007","7.8","1","33.5","5","0.7","1.6","28.4","0.01","0.06","0.07","<0.02","1.9","<0.001","0.7"
"Mirs Bay","MM15","2014-10-13","1","Middle Water","0.2","0.011","<0.2","101","6.5","<1","<1","<0.002","0.003","0.007","7.8","1.7","33.5","5","0.7","1.6","28.4","0.02","<0.05","0.06","<0.02","2.3","<0.001","1.6"
"Mirs Bay","MM15","2014-10-13","1","Bottom Water","0.2","0.011","1.5","101","6.5","<1","4","<0.002","0.002","0.006","7.8","<0.2","33.5","5","0.7","2.7","28.4","0.02","0.07","0.07","<0.02","1.3","<0.001","<0.5"
"Mirs Bay","MM15","2014-11-10","1","Surface Water","0.4","0.012","2.9","90","6.2","<1","<1","0.032","0.015","0.008","8.1","<0.2","32.7","3","0.76","1.5","24.8","0.06","0.13","0.18","<0.02","1.2","<0.001","0.6"
"Mirs Bay","MM15","2014-11-10","1","Middle Water","0.4","0.014","2.3","98","6.8","<1","<1","0.031","0.014","0.009","8.1","<0.2","33","3","0.7","2.1","24.8","0.06","0.21","0.26","<0.02","1.2","<0.001","1"
"Mirs Bay","MM15","2014-11-10","1","Bottom Water","0.2","0.015","1.3","97","6.7","<1","<1","0.019","0.012","0.009","8.1","0.5","33.1","3","0.6","0.9","24.8","0.05","0.2","0.23","<0.02","1.1","<0.001","<0.5"
"Mirs Bay","MM15","2014-12-15","1","Surface Water","<0.1","<0.005","0.7","93","7.1","<1","<1","0.12","0.018","0.013","8.1","0.7","31.9","2","0.89","2.3","19.7","0.14","0.18","0.32","<0.02","1.4","<0.001","<0.5"
"Mirs Bay","MM15","2014-12-15","1","Middle Water","<0.1","<0.005","0.5","95","7.2","1","1","0.12","0.02","0.012","8.1","0.4","31.9","2","0.9","2.2","19.7","0.15","0.16","0.3","<0.02","1.2","<0.001","0.6"
"Mirs Bay","MM15","2014-12-15","1","Bottom Water","0.5","<0.005","4.4","102","7.6","<1","<1","0.047","0.009","0.009","8.2","<0.2","32.8","2","0.35","11","20","0.06","0.18","0.24","<0.02","2.7","<0.001","2.2"
